repositoryOrigin,repositoryPath,repositoryBranch,parser,sourcePath,exceptionType,treeType,snippet,stackTrace
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_State_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_State_Spec.groovy at cursor position 14389. The next 10 characters in the original source are `.axis(0).a`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Conversion_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Conversion_Spec.groovy at cursor position 731. The next 10 characters in the original source are `== 42
    `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Layout_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Layout_Spec.groovy at cursor position 3237. The next 10 characters in the original source are `.withShape`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Reshape_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Reshape_Spec.groovy at cursor position 1291. The next 10 characters in the original source are `== [6, 7, `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/exceptions/Tensor_Exception_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/exceptions/Tensor_Exception_Spec.groovy at cursor position 1876. The next 10 characters in the original source are `}

    def`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/exceptions/Tensor_Delete_Exception_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/exceptions/Tensor_Delete_Exception_Spec.groovy at cursor position 1055. The next 10 characters in the original source are `exception.`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Stats_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Stats_Spec.groovy at cursor position 1005. The next 10 characters in the original source are `+ ""(I[0])""`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Operation_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Operation_Spec.groovy at cursor position 16878. The next 10 characters in the original source are `})

      `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Generics_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Generics_Spec.groovy at cursor position 2156. The next 10 characters in the original source are `== String.`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Fluent_Tensor_Creation_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Fluent_Tensor_Creation_Spec.groovy at cursor position 786. The next 10 characters in the original source are `and : '...`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_IO_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_IO_Spec.groovy at cursor position 5591. The next 10 characters in the original source are `.vector(42`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Instantiation_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Instantiation_Spec.groovy at cursor position 1657. The next 10 characters in the original source are `expect : '`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Copy_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Copy_Spec.groovy at cursor position 1573. The next 10 characters in the original source are `then : 'Th`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Convolution_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Convolution_Spec.groovy at cursor position 2369. The next 10 characters in the original source are `and: 'A 2D`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Functional_Nda_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Functional_Nda_Spec.groovy at cursor position 5931. The next 10 characters in the original source are `:[-2.0, -1`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_As_Container_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_As_Container_Spec.groovy at cursor position 8741. The next 10 characters in the original source are `{
        `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Interop_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Interop_Spec.groovy at cursor position 1598. The next 10 characters in the original source are `and : 'The`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Device_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Device_Spec.groovy at cursor position 2577. The next 10 characters in the original source are `var t = Te`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Assign_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Assign_Spec.groovy at cursor position 676. The next 10 characters in the original source are `when : 'We`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/tensors/Tensor_Dot_Product_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/tensors/Tensor_Dot_Product_Spec.groovy at cursor position 3038. The next 10 characters in the original source are `.to( devic`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/miscellaneous/Weired_NN_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/miscellaneous/Weired_NN_Spec.groovy at cursor position 1993. The next 10 characters in the original source are `and :
    `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/OpenCL_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/OpenCL_Spec.groovy at cursor position 2014. The next 10 characters in the original source are `as OpenCLD`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/OpenCLDevice_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/OpenCLDevice_Spec.groovy at cursor position 2486. The next 10 characters in the original source are `.to(device`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/FileDevice_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/FileDevice_Spec.groovy at cursor position 6412. The next 10 characters in the original source are `:[\n' +
  `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/OpenCLDevice_Exception_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/OpenCLDevice_Exception_Spec.groovy at cursor position 1695. The next 10 characters in the original source are `== s.mut.d`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/Cross_Device_IO_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/Cross_Device_IO_Spec.groovy at cursor position 976. The next 10 characters in the original source are `and : 'We `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/Cross_Device_Type_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/Cross_Device_Type_Spec.groovy at cursor position 3271. The next 10 characters in the original source are `then : '..`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/internal/CLFunctionCompiler_Spec.groovy",NullPointerException,,,"java.lang.NullPointerException: null
  org.codehaus.groovy.ast.tools.GenericsUtils.parameterizeSAM(GenericsUtils.java:936)
  org.codehaus.groovy.transform.stc.StaticTypeCheckingVisitor.inferClosureParameterTypes(StaticTypeCheckingVisitor.java:2989)
  org.codehaus.groovy.transform.stc.StaticTypeCheckingVisitor.visitMethodCallArguments(StaticTypeCheckingVisitor.java:2800)
  org.codehaus.groovy.transform.stc.StaticTypeCheckingVisitor.visitMethodCallExpression(StaticTypeCheckingVisitor.java:3535)
  org.codehaus.groovy.ast.expr.MethodCallExpression.visit(MethodCallExpression.java:76)
  org.codehaus.groovy.ast.CodeVisitorSupport.visitExpressionStatement(CodeVisitorSupport.java:117)
  org.codehaus.groovy.ast.ClassCodeVisitorSupport.visitExpressionStatement(ClassCodeVisitorSupport.java:200)
  org.codehaus.groovy.transform.stc.StaticTypeCheckingVisitor.visitExpressionStatement(StaticTypeCheckingVisitor.java:2190)
  ..."
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/internal/OpenCL_Kernel_Unit_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/internal/OpenCL_Kernel_Unit_Spec.groovy at cursor position 786. The next 10 characters in the original source are `.withShape`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/internal/CPU_Kernel_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/internal/CPU_Kernel_Spec.groovy at cursor position 889. The next 10 characters in the original source are `.running(M`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/internal/OpenCL_Data_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/internal/OpenCL_Data_Spec.groovy at cursor position 960. The next 10 characters in the original source are `var slice `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/device/CPU_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/device/CPU_Spec.groovy at cursor position 2212. The next 10 characters in the original source are `, -2)

   `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/dtype/NumericType_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/dtype/NumericType_Spec.groovy at cursor position 2943. The next 10 characters in the original source are `expect : '`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/dtype/DataType_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/dtype/DataType_Spec.groovy at cursor position 1217. The next 10 characters in the original source are `== targetC`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,Gleethos/neureka,master,GroovyParser,"src/test/groovy/ut/ndim/Shape_Spec.groovy",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse src/test/groovy/ut/ndim/Shape_Spec.groovy at cursor position 973. The next 10 characters in the original source are `== 2
     `
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
